fp_page,page_type,ecr_type,player,id,pos,team,ecr,sd,best,worst,sportsdata_id,player_filename,yahoo_id,cbs_id,player_owned_avg,player_owned_espn,player_owned_yahoo,player_image_url,player_square_image_url,rank_delta,bye,mergename,scrape_date,tm
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Brock Purdy,19797,QB,SF,95.69,7.85,74,108,,brock-purdy.php,,,92.3,,,,,,8.0,Brock Purdy,2026-05-29,SFO
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Ricky Pearsall,26214,WR,SF,99.13,18.61,71,150,,ricky-pearsall.php,,,88.3,,,,,,8.0,Ricky Pearsall,2026-05-29,SFO
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Parker Washington,23106,WR,JAC,99.72,15.24,60,128,,parker-washington.php,,,89.8,,,,,,7.0,Parker Washington,2026-05-29,JAC
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Patrick Mahomes II,16413,QB,KC,100.44,7.9,79,114,,patrick-mahomes.php,,,92.9,,,,,,5.0,Patrick Mahomes,2026-05-29,KCC
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jordan Addison,23107,WR,MIN,102.59,8.91,82,121,,jordan-addison.php,,,88.1,,,,,,6.0,Jordan Addison,2026-05-29,MIN
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Matthew Stafford,9451,QB,LAR,102.62,10.8,63,118,,matthew-stafford.php,,,92.7,,,,,,11.0,Matthew Stafford,2026-05-29,LAR
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Aaron Jones Sr.,16673,RB,MIN,103.1,15.62,77,141,,aaron-jones.php,,,88.3,,,,,,6.0,Aaron Jones,2026-05-29,MIN
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jake Ferguson,22718,TE,DAL,103.54,8.92,87,124,,jake-ferguson.php,,,90.9,,,,,,14.0,Jake Ferguson,2026-05-29,DAL
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Bo Nix,22910,QB,DEN,104.79,4.34,94,114,,bo-nix.php,,,91.3,,,,,,10.0,Bo Nix,2026-05-29,DEN
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Kenneth Gainwell,23310,RB,TB,104.82,17.19,80,145,,kenneth-gainwell.php,,,86.7,,,,,,10.0,Kenneth Gainwell,2026-05-29,TBB
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Josh Downs,24706,WR,IND,105.92,14.79,71,133,,josh-downs.php,,,81.7,,,,,,13.0,Josh Downs,2026-05-29,IND
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,J.K. Dobbins,19245,RB,DEN,108.31,15.14,86,143,,jk-dobbins.php,,,89.5,,,,,,10.0,JK Dobbins,2026-05-29,DEN
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Dalton Kincaid,25247,TE,BUF,108.38,13.34,95,155,,dalton-kincaid.php,,,73.0,,,,,-2.0,7.0,Dalton Kincaid,2026-05-29,BUF
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Travis Kelce,11594,TE,KC,109.97,22.88,73,196,,travis-kelce.php,,,91.9,,,,,,5.0,Travis Kelce,2026-05-29,KCC
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Blake Corum,23013,RB,LAR,111.31,9.36,91,127,,blake-corum.php,,,86.9,,,,,,11.0,Blake Corum,2026-05-29,LAR
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jared Goff,15501,QB,DET,111.36,7.93,79,125,,jared-goff.php,,,77.0,,,,,,6.0,Jared Goff,2026-05-29,DET
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jayden Reed,23020,WR,GB,112.13,10.36,91,136,,jayden-reed.php,,,81.8,,,,,,11.0,Jayden Reed,2026-05-29,GBP
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Khalil Shakir,23748,WR,BUF,113.44,10.03,82,126,,khalil-shakir.php,,,75.5,,,,,,7.0,Khalil Shakir,2026-05-29,BUF
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Kyler Murray,18600,QB,MIN,115.18,11.35,92,139,,kyler-murray.php,,,80.1,,,,,,6.0,Kyler Murray,2026-05-29,MIN
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Quentin Johnston,23123,WR,LAC,116.28,10.91,91,149,,quentin-johnston.php,,,81.0,,,,,,7.0,Quentin Johnston,2026-05-29,LAC
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jordan Love,19246,QB,GB,117.38,6.7,104,131,,jordan-love.php,,,64.8,,,,,,11.0,Jordan Love,2026-05-29,GBP
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jayden Higgins,27077,WR,HOU,119.87,7.06,109,137,,jayden-higgins.php,,,55.1,,,,,,8.0,Jayden Higgins,2026-05-29,HOU
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Rachaad White,23891,RB,WAS,119.95,16.73,72,160,,rachaad-white.php,,,78.6,,,,,,7.0,Rachaad White,2026-05-29,WAS
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,George Kittle,16499,TE,SF,121.74,28.57,66,209,,george-kittle.php,,,92.3,,,,,2.0,8.0,George Kittle,2026-05-29,SFO
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tyler Shough,23096,QB,NO,121.87,8.59,104,139,,tyler-shough.php,,,68.9,,,,,,8.0,Tyler Shough,2026-05-29,NOS
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Baker Mayfield,17237,QB,TB,122.03,7.44,105,134,,baker-mayfield.php,,,64.9,,,,,,10.0,Baker Mayfield,2026-05-29,TBB
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Malik Willis,23499,QB,MIA,123.13,17.16,104,179,,malik-willis.php,,,59.4,,,,,,6.0,Malik Willis,2026-05-29,MIA
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Isaiah Likely,23781,TE,NYG,124.38,27.39,87,203,,isaiah-likely.php,,,86.1,,,,,,8.0,Isaiah Likely,2026-05-29,NYG
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jacory Croskey-Merritt,27316,RB,WAS,127.28,19.62,113,238,,jacory-croskeymerritt.php,,,79.6,,,,,,7.0,Jacory Croskey-Merritt,2026-05-29,WAS
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Xavier Worthy,23019,WR,KC,128.54,12.89,91,166,,xavier-worthy.php,,,82.3,,,,,,5.0,Xavier Worthy,2026-05-29,KCC
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Dallas Goedert,17270,TE,PHI,129.26,16.73,86,158,,dallas-goedert.php,,,91.0,,,,,,10.0,Dallas Goedert,2026-05-29,PHI
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tyler Allgeier,24172,RB,ARI,129.69,14.66,99,169,,tyler-allgeier.php,,,61.7,,,,,,14.0,Tyler Allgeier,2026-05-29,ARI
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Romeo Doubs,23794,WR,NE,129.79,18.7,81,176,,romeo-doubs.php,,,78.1,,,,,,11.0,Romeo Doubs,2026-05-29,NEP
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jordan Mason,22969,RB,MIN,132.97,11.52,103,160,,jordan-mason.php,,,65.2,,,,,,6.0,Jordan Mason,2026-05-29,MIN
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Woody Marks,27520,RB,HOU,133.72,22.63,93,222,,woody-marks.php,,,67.6,,,,,,8.0,Woody Marks,2026-05-29,HOU
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tyrone Tracy Jr.,22980,RB,NYG,133.74,11.81,103,160,,tyrone-tracy-jr.php,,,49.8,,,,,,8.0,Tyrone Tracy,2026-05-29,NYG
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jalen Coker,26403,WR,CAR,134.72,10.73,110,165,,jalen-coker.php,,,57.9,,,,,,5.0,Jalen Coker,2026-05-29,CAR
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Zach Charbonnet,23152,RB,SEA,135.64,23.1,80,222,,zach-charbonnet.php,,,74.7,,,,,,11.0,Zach Charbonnet,2026-05-29,SEA
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Oronde Gadsden II,25997,TE,LAC,135.77,48.23,95,254,,oronde-gadsden-ii.php,,,68.7,,,,,-2.0,7.0,Oronde Gadsden,2026-05-29,LAC
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,C.J. Stroud,23071,QB,HOU,135.9,7.55,125,159,,cj-stroud.php,,,48.1,,,,,,8.0,CJ Stroud,2026-05-29,HOU
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Juwan Johnson,19562,TE,NO,137.9,18.96,111,203,,juwan-johnson.php,,,59.8,,,,,,8.0,Juwan Johnson,2026-05-29,NOS
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,KC Concepcion,27331,WR,CLE,138.18,38.38,68,245,,kevin-concepcion.php,,,70.8,,,,,,11.0,KC Concepcion,2026-05-29,CLE
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Sam Darnold,17236,QB,SEA,140.44,11.81,114,179,,sam-darnold.php,,,52.3,,,,,,11.0,Sam Darnold,2026-05-29,SEA
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Matthew Golden,26024,WR,GB,141.05,16.95,116,176,,matthew-golden.php,,,74.4,,,,,,11.0,Matthew Golden,2026-05-29,GBP
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tyjae Spears,25323,RB,TEN,141.23,11.37,102,175,,tyjae-spears.php,,,61.1,,,,,,9.0,Tyjae Spears,2026-05-29,TEN
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Brenton Strange,25345,TE,JAC,144.95,25.7,97,209,,brenton-strange.php,,,59.6,,,,,,7.0,Brenton Strange,2026-05-29,JAC
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Alvin Kamara,16421,RB,NO,144.97,15.97,102,189,,alvin-kamara.php,,,58.1,,,,,,8.0,Alvin Kamara,2026-05-29,NOS
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Dylan Sampson,27102,RB,CLE,146.69,13.74,120,201,,dylan-sampson.php,,,37.5,,,,,,11.0,Dylan Sampson,2026-05-29,CLE
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Mark Andrews,17269,TE,BAL,146.95,21.4,97,181,,mark-andrews.php,,,87.0,,,,,,13.0,Mark Andrews,2026-05-29,BAL
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Cam Ward,24755,QB,TEN,150.62,9.96,129,179,,cam-ward.php,,,43.7,,,,,,9.0,Cam Ward,2026-05-29,TEN
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jonathon Brooks,26148,RB,CAR,151.82,39.59,99,257,,jonathon-brooks.php,,,61.4,,,,,,5.0,Jonathon Brooks,2026-05-29,CAR
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Isiah Pacheco,24333,RB,DET,151.92,9.95,126,175,,isiah-pacheco.php,,,59.5,,,,,,6.0,Isiah Pacheco,2026-05-29,DET
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Chris Rodriguez Jr.,22986,RB,JAC,152.44,31.09,118,251,,chris-rodriguez-jr.php,,,53.9,,,,,,7.0,Chris Rodriguez,2026-05-29,JAC
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,James Conner,16447,RB,ARI,152.54,34.9,86,292,,james-conner.php,,,41.1,,,,,,14.0,James Conner,2026-05-29,ARI
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Bryce Young,22900,QB,CAR,153.59,16.99,125,214,,bryce-young.php,,,41.3,,,,,,5.0,Bryce Young,2026-05-29,CAR
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Rashid Shaheed,24687,WR,SEA,153.9,10.99,137,176,,rashid-shaheed.php,,,52.2,,,,,,11.0,Rashid Shaheed,2026-05-29,SEA
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jerry Jeudy,19201,WR,CLE,155.21,14.47,136,197,,jerry-jeudy.php,,,45.9,,,,,,11.0,Jerry Jeudy,2026-05-29,CLE
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Deebo Samuel Sr.,18244,WR,FA,150.92,26.69,126,230,,deebo-samuel.php,,,42.1,,,,,,,Deebo Samuel,2026-05-29,FA
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Travis Hunter,26034,WR,JAC,160.77,29.65,90,245,,travis-hunter.php,,,67.6,,,,,,7.0,Travis Hunter,2026-05-29,JAC
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Denzel Boston,27339,WR,CLE,161.42,27.8,133,244,,denzel-boston.php,,,45.7,,,,,,11.0,Denzel Boston,2026-05-29,CLE
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jauan Jennings,19590,WR,MIN,148.68,24.48,94,199,,jauan-jennings.php,,,46.4,,,,,,6.0,Jauan Jennings,2026-05-29,MIN
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Omar Cooper Jr.,28127,WR,NYJ,161.76,34.76,115,269,,omar-cooper-jr.php,,,53.2,,,,,,13.0,Omar Cooper,2026-05-29,NYJ
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jonah Coleman,27320,RB,DEN,161.89,28.25,132,278,,jonah-coleman.php,,,43.4,,,,,,10.0,Jonah Coleman,2026-05-29,DEN
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Daniel Jones,18232,QB,IND,162.56,22.5,129,242,,daniel-jones.php,,,52.6,,,,,,13.0,Daniel Jones,2026-05-29,IND
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Hunter Henry,15561,TE,NE,162.79,15.46,131,209,,hunter-henry.php,,,68.4,,,,,,11.0,Hunter Henry,2026-05-29,NEP
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Braelon Allen,24346,RB,NYJ,163.51,22.52,120,257,,braelon-allen.php,,,34.6,,,,,,13.0,Braelon Allen,2026-05-29,NYJ
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Keaton Mitchell,25360,RB,LAC,163.82,17.95,141,243,,keaton-mitchell.php,,,39.7,,,,,,7.0,Keaton Mitchell,2026-05-29,LAC
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Stefon Diggs,13981,WR,FA,145.92,37.91,82,301,,stefon-diggs.php,,,56.1,,,,,,,Stefon Diggs,2026-05-29,FA
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Houston Texans,8120,DST,HOU,152.11,3.28,151,165,,houston-defense.php,,,94.2,,,,,,8.0,Houston Texans,2026-05-29,HOU
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Adonai Mitchell,24357,WR,NYJ,171.1,21.21,142,245,,adonai-mitchell.php,,,23.1,,,,,,13.0,Adonai Mitchell,2026-05-29,NYJ
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Dalton Schultz,17349,TE,HOU,171.44,26.34,124,229,,dalton-schultz.php,,,38.1,,,,,,8.0,Dalton Schultz,2026-05-29,HOU
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Brandon Aiyuk,19252,WR,SF,167.42,24.15,133,223,,brandon-aiyuk.php,,,41.7,,,,,,8.0,Brandon Aiyuk,2026-05-29,SFO
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Brian Robinson Jr.,20094,RB,ATL,173.9,16.68,148,224,,brian-robinson-jr.php,,,40.0,,,,,,11.0,Brian Robinson,2026-05-29,ATL
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Emanuel Wilson,25885,RB,SEA,177.72,31.18,127,241,,emanuel-wilson.php,,,30.0,,,,,,11.0,Emanuel Wilson,2026-05-29,SEA
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Chig Okonkwo,23982,TE,WAS,177.77,39.22,106,254,,chigoziem-okonkwo.php,,,42.8,,,,,,7.0,Chigoziem Okonkwo,2026-05-29,WAS
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Kayshon Boutte,22989,WR,NE,178.87,14.19,149,219,,kayshon-boutte.php,,,30.8,,,,,,11.0,Kayshon Boutte,2026-05-29,NEP
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Antonio Williams,25418,WR,WAS,181.69,39.6,136,303,,antonio-williams-wr.php,,,29.2,,,,,,7.0,Antonio Williams,2026-05-29,WAS
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tre' Harris,26215,WR,LAC,178.58,21.29,136,269,,tre-harris.php,,,23.8,,,,,,7.0,Tre Harris,2026-05-29,LAC
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jalen McMillan,23179,WR,TB,184.28,28.08,150,299,,jalen-mcmillan.php,,,42.2,,,,,,10.0,Jalen McMillan,2026-05-29,TBB
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Emmett Johnson,28107,RB,KC,184.81,33.75,146,322,,emmett-johnson.php,,,31.8,,,,,,5.0,Emmett Johnson,2026-05-29,KCC
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tank Bigsby,22908,RB,PHI,184.92,22.48,156,239,,tank-bigsby.php,,,28.1,,,,,,10.0,Tank Bigsby,2026-05-29,PHI
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Troy Franklin,23092,WR,DEN,185.44,27.67,136,258,,troy-franklin.php,,,22.6,,,,,,10.0,Troy Franklin,2026-05-29,DEN
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Denver Broncos,8090,DST,DEN,162.43,3.85,151,172,,denver-defense.php,,,92.4,,,,,,10.0,Denver Broncos,2026-05-29,DEN
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jacoby Brissett,15642,QB,ARI,188.79,37.34,129,276,,jacoby-brissett.php,,,30.8,,,,,,14.0,Jacoby Brissett,2026-05-29,ARI
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Seattle Seahawks,8260,DST,SEA,166.11,2.47,161,172,,seattle-defense.php,,,95.2,,,,,,11.0,Seattle Seahawks,2026-05-29,SEA
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,T.J. Hockenson,18290,TE,MIN,190.85,20.19,138,246,,tj-hockenson.php,,,67.4,,,,,,6.0,TJ Hockenson,2026-05-29,MIN
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Mike Washington Jr.,28108,RB,LV,192.51,34.83,146,314,,mike-washington-jr.php,,,30.9,,,,,,13.0,Mike Washington,2026-05-29,LVR
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jaylin Noel,27122,WR,HOU,189.37,23.42,154,269,,jaylin-noel.php,,,18.2,,,,,,8.0,Jaylin Noel,2026-05-29,HOU
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Los Angeles Rams,8280,DST,LAR,171.69,3.22,167,185,,los-angeles-rams-defense.php,,,76.1,,,,,,11.0,Los Angeles Rams,2026-05-29,LAR
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Philadelphia Eagles,8230,DST,PHI,172.54,3.27,171,188,,philadelphia-defense.php,,,81.3,,,,,,10.0,Philadelphia Eagles,2026-05-29,PHI
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Kimani Vidal,26355,RB,LAC,198.13,29.4,154,257,,kimani-vidal.php,,,25.1,,,,,,7.0,Kimani Vidal,2026-05-29,LAC
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tre Tucker,25337,WR,LV,193.03,25.17,154,287,,tre-tucker.php,,,28.8,,,,,,13.0,Tre Tucker,2026-05-29,LVR
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Kenyon Sadiq,26055,TE,NYJ,199.3,31.24,131,281,,kenyon-sadiq.php,,,75.0,,,,,,13.0,Kenyon Sadiq,2026-05-29,NYJ
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Pat Bryant,27211,WR,DEN,200.08,21.95,168,270,,pat-bryant.php,,,20.9,,,,,,10.0,Pat Bryant,2026-05-29,DEN
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Nicholas Singleton,24343,RB,TEN,205.25,45.32,141,306,,nick-singleton.php,,,30.7,,,,,,9.0,Nicholas Singleton,2026-05-29,TEN
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Minnesota Vikings,8170,DST,MIN,183.51,2.42,172,188,,minnesota-defense.php,,,63.6,,,,,,6.0,Minnesota Vikings,2026-05-29,MIN
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tyreek Hill,15802,WR,FA,183.77,47.6,121,335,,tyreek-hill.php,,,49.0,,,,,,,Tyreek Hill,2026-05-29,FA
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,New England Patriots,8180,DST,NE,184.54,1.13,183,188,,new-england-defense.php,,,80.9,,,,,,11.0,New England Patriots,2026-05-29,NEP
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Calvin Ridley,17258,WR,TEN,207.54,26.88,166,303,,calvin-ridley.php,,,37.7,,,,,,9.0,Calvin Ridley,2026-05-29,TEN
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Chimere Dike,27315,WR,TEN,203.5,37.32,140,270,,chimere-dike.php,,,22.0,,,,,,9.0,Chimere Dike,2026-05-29,TEN
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Brandon Aubrey,26068,K,DAL,187.0,0.0,187,187,,brandon-aubrey.php,,,96.3,,,,,,14.0,Brandon Aubrey,2026-05-29,DAL
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jacksonville Jaguars,8140,DST,JAC,187.23,4.66,183,212,,jacksonville-defense.php,,,65.5,,,,,,7.0,Jacksonville Jaguars,2026-05-29,JAC
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Ryan Flournoy,26398,WR,DAL,210.0,30.02,168,323,,ryan-flournoy.php,,,20.4,,,,,,14.0,Ryan Flournoy,2026-05-29,DAL
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Pittsburgh Steelers,8240,DST,PIT,190.14,5.08,185,212,,pittsburgh-defense.php,,,66.0,,,,,,9.0,Pittsburgh Steelers,2026-05-29,PIT
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,AJ Barner,26335,TE,SEA,211.82,21.15,158,254,,aj-barner.php,,,41.6,,,,,,11.0,AJ Barner,2026-05-29,SEA
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Los Angeles Chargers,8250,DST,LAC,191.17,5.1,186,206,,los-angeles-chargers-defense.php,,,48.3,,,,,,7.0,Los Angeles Chargers,2026-05-29,LAC
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Kaytron Allen,24362,RB,WAS,212.59,41.7,145,309,,kaytron-allen.php,,,24.8,,,,,,7.0,Kaytron Allen,2026-05-29,WAS
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Ka'imi Fairbairn,15756,K,HOU,192.69,2.28,192,204,,kaimi-fairbairn.php,,,86.5,,,,,,8.0,Kaimi Fairbairn,2026-05-29,HOU
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Isaac TeSlaa,27446,WR,DET,209.87,20.26,178,307,,isaac-teslaa.php,,,26.5,,,,,,6.0,Isaac TeSlaa,2026-05-29,DET
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Darnell Mooney,19810,WR,NYG,211.24,21.59,174,287,,darnell-mooney.php,,,21.7,,,,,,8.0,Darnell Mooney,2026-05-29,NYG
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Ray Davis,26191,RB,BUF,216.18,24.64,157,260,,ray-davis.php,,,20.9,,,,,,7.0,Ray Davis,2026-05-29,BUF
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Cameron Dicker,23901,K,LAC,195.6,2.61,192,200,,cameron-dicker.php,,,93.7,,,,,,7.0,Cameron Dicker,2026-05-29,LAC
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Sean Tucker,23679,RB,TB,216.79,23.62,163,275,,sean-tucker.php,,,22.5,,,,,,10.0,Sean Tucker,2026-05-29,TBB
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Cam Little,26475,K,JAC,196.57,7.88,192,240,,cam-little.php,,,83.7,,,,,,7.0,Cam Little,2026-05-29,JAC
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Cleveland Browns,8070,DST,CLE,196.91,15.5,190,279,,cleveland-defense.php,,,36.6,,,,,,11.0,Cleveland Browns,2026-05-29,CLE
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Green Bay Packers,8110,DST,GB,199.34,28.08,188,337,,green-bay-defense.php,,,36.7,,,,,,11.0,Green Bay Packers,2026-05-29,GBP
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jason Myers,14003,K,SEA,200.51,2.37,193,207,,jason-myers.php,,,89.9,,,,,,11.0,Jason Myers,2026-05-29,SEA
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Chris Bell,26038,WR,MIA,223.68,42.25,137,304,,chris-bell.php,,,26.9,,,,,,6.0,Chris Bell,2026-05-29,MIA
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Fernando Mendoza,28013,QB,LV,223.74,42.96,159,332,,fernando-mendoza.php,,,42.9,,,,,,13.0,Fernando Mendoza,2026-05-29,LVR
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Elic Ayomanor,27059,WR,TEN,223.79,36.55,166,323,,elic-ayomanor.php,,,18.4,,,,,,9.0,Elic Ayomanor,2026-05-29,TEN
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Gunnar Helm,27109,TE,TEN,225.67,25.32,181,320,,gunnar-helm.php,,,26.0,,,,,,9.0,Gunnar Helm,2026-05-29,TEN
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jaylen Wright,25987,RB,MIA,222.0,26.92,162,284,,jaylen-wright.php,,,18.1,,,,,,6.0,Jaylen Wright,2026-05-29,MIA
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Kansas City Chiefs,8150,DST,KC,212.92,9.48,190,235,,kansas-city-defense.php,,,25.1,,,,,,5.0,Kansas City Chiefs,2026-05-29,KCC
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Eddy Pineiro,17575,K,SF,209.14,6.54,204,240,,eddy-pineiro.php,,,67.2,,,,,,8.0,Eddy Pineiro,2026-05-29,SFO
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Dontayvion Wicks,24354,WR,PHI,219.62,17.65,168,256,,dontayvion-wicks.php,,,15.0,,,,,,10.0,Dontayvion Wicks,2026-05-29,PHI
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tyler Loop,27534,K,BAL,210.4,12.09,204,253,,tyler-loop.php,,,55.2,,,,,,13.0,Tyler Loop,2026-05-29,BAL
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Germie Bernard,26039,WR,PIT,229.79,41.09,163,299,,germie-bernard.php,,,22.4,,,,,,9.0,Germie Bernard,2026-05-29,PIT
